listing_id,id,date,reviewer_id,reviewer_name,comments,sentiment_label
3092308,31541809,2015-05-06,30727879,Anna,"Bjorn was a great host! The apartment was exactly as described and portrayed in the pictures and the location was accurate. Bjorn was so sweet and made me feel very welcome, I started every morning with some yogurt and muesli that he graciously shared. The location is a little removed from the city center, however, it was nice to experience more of the local life rather than constantly being surrounded by other tourists. I highly recommend a stay with Bjorn if traveling to Stockholm!",1
4046666,79622103,2016-06-13,50854061,Mark,Great apartment in a nice location.  The was my first ever Airbnb stay and I could not have been more pleased. Espen was a fantastic host - he had quick responses to all communication and greeted us at the apartment with tips about the apartment and Stockholm.  Highly recommended.,1
637315372122985572,870903171971111854,2023-04-16,137633054,Linn,"The flat is very nice. I would have liked more kitchen utilities because I love to cook.<br/>What is disturbing is that the cleaning fee is very high, 60€ and you are expected to do much more then other Airbnb houses when you check out. <br/>You need to take out all the sheets from the beds and collect the towels and put them by the door. You need to do the dishes and place the dish back. Go out with the trash. I dont mind doing this things but not when I need to do all this and then pay 60€ in cleaning fee. It does not feel fair.",0
46915374,674449740571566166,2022-07-19,152804290,Yusuf,Amazing central place. Clean and easy check in.,1
3869021,672200841317497840,2022-07-16,36647342,Helen,"Perfect flat in Stockholm.  We have stayed in quite a few AirBnBs now and this apartment is by far our favourite.  It is really spacious, with a great kitchen and living area and 3 good sized bedrooms.  It has a great feel and everything you could possibly need for a stay.  Plenty of towels and bedding, well stocked kitchen,  lovely balcony seating area.  Everything you need to unwind after a day exploring the city.  The apartment is also just across the road from the metro station, so it only takes around 12 mins from leaving the flat to arriving in the centre of Stockholm.  We also walked into Gamla Stan as it is a lovely walk along the waterfront.  I worried that it would be very hot as we visited in July and it is a top floor flat.  But when we opened the windows on both sides it let a pleasant breeze through and there were fans and two air conditioning units if that wasn’t enough (though we only had to use these on one night).  Absolutely perfect place to stay in Stockholm.",1
50839789,964403730087872817,2023-08-23,34138521,Matt,"This apartment is in a great location, with quick access to many restaurants, stores, and tourist attractions. The main walking street of Sodermalm is around the corner, the old town across the bridge, and the underground a minute away. I did laundry easily one morning in the building. The bed was very comfortable and the shower was excellent. I would stay again in this apartment in the future.",1
17555369,302889648,2018-08-06,189455644,Patricia,"The house is beautiful, clean and cosy, full of ligth and love. We travelled to Stockholm to attend a wedding and were looking for a house in a quiet neighbourhood but still near the center. This house and location were perfect. <br/>Although we didn't meet Anders and his family who were also on vacation, everything was perfectly arranged and the communication was friendly and prompt.<br/>",1
23279126,646835576098747717,2022-06-11,62486753,Nate,A beautiful and comfortable space in an incredible location.,1
974548811545865927,1162874094377875939,2024-05-23,544179913,Michael,"I loved my stay in Stockholm  and Lucas' apartment. The apartment is beautiful and centrally located to the entire city. Lucas was very responsive, I highly recommend the apartment staying here.",1
17821459,1012905403547080796,2023-10-29,58717233,Federica,Lovely apartment full of light and plants and cozy beddings and blankets. The host is warm and attentive. A coop supermarket and a cafe are just on the corner.  The apartment is a few blocks from metro or bus and very well connected with all places in Stockholm. The island is shorty a gorgeous walk - and people at the local cafe are extremely friendly and welcoming. We will definitely be back if we come to Stockholm again.,1
18985541,763557552386480579,2022-11-19,360118380,Alexandra,"We could not believe how gorgeous this AirBnb was! It was absolutely perfect for the three of us during our 10 day stay in Sweden. Lovely living room, modern appliances, very comfortable space. Location was great - easy to walk to get groceries, restaurants, etc. Neighborhood was quiet & cozy - definitely felt safe. Would absolutely love to stay here again the next time I visit Stockholm!",1
882486724277140939,1097770483199146842,2024-02-23,241547161,Obaid,"One of the most spacious apartments you'll find. Great location, close to the metro for travelling into the city. <br/>Would highly recommend and will be booking it again, if available, the next time I am in Stockholm.",1
1213600616905064960,1223094063655832125,2024-08-14,472978013,Adarsh,Great property to stay in. Very spacious and beautiful. Andreas is very quick and helpful. Definitely recommend,1
3695394,490806458,2019-07-19,218805972,Marc,It is a wonderful cottage and hosts Lena and Staffan are very friendly. Everything was like the text in the internet. We highly recommend it.,1
1115089587265741411,1256435556645909949,2024-09-29,57090591,Luna,"Although the toilet smells bad and there are not enough things prepared, such as dishwashing liquid, shower gel, and quilts, however, the location is very good. It is near the bus station and has fantastic views when we go outside,thank you.",0
19940048,263464979,2018-05-12,128821998,Karen,"Excellent location within walking distance to a no. Of attractions. Place is clean but be mindful of the stairs if travelling with heavy bags ( no lift due to old building). Host however, is responsive and kind to arrange storage at their hotel nearby.",1
3273835,1321008969190779762,2024-12-27,30695358,Linda,"One of the best Airbnbs ever! Perfectly located for public transport, shops and restaurants in a great neighbourhood. The apartment is spacious and comfortable - beautifully decorated and lots of really thoughtful features for guests. We loved it!",1
27012627,409628562,2019-02-08,92747137,Debbie,A small room  perfectly located in the middle of the city - a wonderful thoughtful host and a very cute dog.,1
